Бирск,77.31,27.9173269436943,46362,2019,599.69,1.54,12.1,1.9
Заринск,79.16,49.497406049445,46254,2019,584.31,1.31,17.8,2.7
Вышний Волочёк,54,53.762752424866,46211,2019,855.76,1.47,12,1.1
Рузаевка,,30.708527520378,45988,2017,1703.26,1.18,18.4,2.3
Кингисепп,44.03,11.3762999887212,45858,2019,1041.5171473995003,1.55,9.4,0.9
Торжок,58.8,59.4026459790846,45641,2018,776.21,1.47,12,1.1
Канаш,18.5,19.6203799307802,45501,2017,2459.51,1.15,18.3,2.1
Аксай,67.5,32.5294731900457,44828,2017,664.1185185185185,1.48,13.3,2
Пугачёв,79,57.3003344144858,40895,2018,517.6582278481013,1.35,16.2,2.1
Сегежа,19,18.6233945220302,26241,2019,1381.1052631578948,1.45,16.9,1.8
Яранск,18,11.9135825937746,15985,2018,888.0555555555555,1.3,15.5,1.6
Кимры,44,46.2503720791688,44743,2018,1016.8863636363636,1.47,12,1.1
Черняховск,58,82.6792038949912,39126,2019,674.5862068965517,1.42,13.8,1.5
Надым,185,16.8398473525549,44705,2019,241.65,3.05,6.2,0.8
Лангепас,59.51,12.050742486165,44582,2019,749.15,2.14,10.7,1.4
Волхов,108.21,111.651964894821,44487,2019,411.12,1.55,9.4,0.9
Белый,,17.6996026486424,3197,2018,,1.47,12,1.1
Куйбышев,109.73,36.493707993926,44246,2017,403.23,1.55,16,2
Чусовой,58,68.728860128733,44185,2019,761.81,1.5,14.9,2.4
Ярцево,32,26.4644822165497,44097,2018,1378.03,1.35,16.3,2.5
Радужный,142.05,23.5468475236848,43726,2019,307.82,2.14,10.7,1.4
Кольчугино,31,18.9605717282813,43089,2018,1389.967741935484,1.29,12.8,1.3
Краснознаменск,8,3.57993044733409,3154,2019,394.25,1.42,13.8,1.5
Краснознаменск,6.089,13.3014528835887,42472,2019,6975.2,2.02,7.7,0.8
Сатка,46.2,12.4553692813829,42214,2017,913.72,1.48,13.3,1.4
Мценск,20.81,22.7431892993435,37725,2018,1812.83,1.49,13.7,1.6
Кореновск,,35.6479208133802,42174,2019,,1.64,10.9,1.5
Моздок,17.5,,42155,2019,2408.86,1.37,14.2,1.7
Сафоново,29.58,30.4067602101101,42147,2018,1424.85,1.35,16.3,2.5
Осинники,81,38.2458951717969,41887,2019,517.1234567901234,1.4,15,1.7
Верхняя Салда,72,54.5847744692259,41484,2019,576.1666666666666,1.85,9.7,1.3
Мончегорск,1132,,41482,2019,36.64487632508834,1.83,12.3,1.2
Стрежевой,31.48,16.9277524292769,41475,2018,1317.5,1.45,15.7,2
Спасск-Дальний,,44.3244288074256,40200,2019,,1.51,13.9,2
Учалы,56,46.8017509380223,37710,2019,673.39,1.54,12.1,1.9
Карабулак,83.61,19.5529811149504,41469,2019,495.98,1.05,31.9,5.6
Шебекино,41,43.9213304408599,41336,2019,1008.2,1.76,7.4,0.8
Тулун,1341,42.9234804010539,41279,2019,30.782252050708426,1.36,18.1,2.3
Амурск,146.4,145.561967838507,39046,2019,269.28,1.71,12,1.6
Усть-Кут,56,88.4721528913196,41149,2019,734.8,1.36,18.1,2.3
Темрюк,20.1,26.1157997790519,41133,2019,2046.417910447761,1.64,10.9,1.5
Мыски,108.7,42.5275891741716,40991,2019,377.1,1.4,15,1.7
Чебаркуль,71.13,94.8517473063926,40931,2019,575.44,1.48,13.3,1.4
Лянтор,63.07,27.1766724263698,40867,2019,647.96,2.14,10.7,1.4
Белая Калитва,16.495,35.4780102001107,40831,2017,2475.35616853592,1.48,13.3,2
Камень-на-Оби,48.79,31.2578192037764,40795,2018,836.13,1.31,17.8,2.7
Переславль-Залесский,23.01,22.9430665923793,38649,2018,1717.73,1.47,10.5,1
Сосновоборск,26.64,14.8698246695595,40614,2019,1524.5495495495495,1.48,18.2,3
Тутаев,25.5,27.1962050165389,40441,2017,1585.92,1.47,10.5,1
Урай,54.3,71.8394795847484,40292,2019,2677.21,2.14,10.7,1.4
Усть-Лабинск,37.15,31.942323587023,40180,2019,1081.56,1.64,10.9,1.5
Печора,34,94.8893507284483,40048,2017,1177.88,1.56,16.5,2.5
Заинск,25,58.4082908488237,39938,2019,1597.52,1.93,7.2,0.8
Ялуторовск,51.91,48.5935165056788,39919,2019,769,1.52,14.7,2.2
Пыть-Ях,80.4,30.4439580382395,39831,2019,495.41,2.14,10.7,1.4
Апшеронск,28,27.9324828018244,39762,2019,1420.0714285714287,1.64,10.9,1.5
Ртищево,,21.3281857890906,39005,2018,1218.91,1.35,16.2,2.1
Кизилюрт,50,11.7688576664835,37588,2019,949.52,1.48,15.2,2.3
Горячий Ключ,20.77,28.8219339741927,38972,2019,1876.36,1.64,10.9,1.5
Моршанск,18.52,18.2255159279637,38943,2018,2102.75,1.61,10.2,1.1
Усинск,,14.5037681197781,38800,2017,,1.56,16.5,2.5
Новодвинск,,31.2267778952983,38735,2017,,1.54,12.6,1.5
Саянск,83,53.3085292862599,38674,2019,465.95180722891564,1.36,18.1,2.3
Абинск,22,30.4722649184334,38547,2019,1752.1363636363637,1.64,10.9,1.5
Заволжье,20.1,9.73854609117429,38527,2017,1916.77,1.61,9.5,1.2
Конаково,39.03,18.8239897273662,38486,2018,986.06,1.47,12,1.1
Южноуральск,110.57,16.3013792438307,37540,2019,339.51,1.48,13.3,1.4
Мариинск,57.2,48.2426068907153,38209,2019,667.99,1.4,15,1.7
Качканар,317,15.0365862688228,38441,2019,121.26498422712933,1.85,9.7,1.3
Джанкой,26,25.6526374535251,38438,2019,1478.38,1.17,17.2,2.3
Ахтубинск,17,29.6464196448982,37883,2017,2228.41,1.36,16,2.1
Баксан,27.79,16.7400862593845,38361,2019,1380.39,1.17,24.2,4.2
Курчатов,60.4,54.8462302640423,38344,,679.86,1.6,9.9,1
Малгобек,100.79,11.2019242990535,38200,2019,379.01,1.05,31.9,5.6
Алексеевка,34,38.9943024560545,38179,2019,1122.91,1.76,7.4,0.8
Аргун,28.11,15.3319406782162,38169,2019,1357.84,1.21,20.5,3.3
Красноуфимск,47,34.1839024669713,38088,2019,810.3829787234042,1.85,9.7,1.3
Большой Камень,119.8,34.0741106850693,37918,2019,340.25,1.51,13.9,2
Тавда,148,146.754854793543,32932,2019,222.51351351351352,1.85,9.7,1.3
Инта,,37.5337007596826,26271,2017,,1.56,16.5,2.5
Вяземский,,38.473946041951,12889,2019,,1.71,12,1.6
Сураж,12.39,16.068421970183,10814,2019,935,1.44,13.2,1.8
Советская Гавань,,66.5895387663735,23816,2019,345.16,1.71,12,1.6
Лысково,,29.5843265270001,21293,2017,,1.61,9.5,1.2
Изобильный,28,16.7844225504919,37868,2019,1352.43,1.22,13.6,1.9
Людиново,,43.0299132932021,37734,2019,,1.54,10.9,1.1
Кыштым,45.67,33.3974033276206,37480,2017,820.67,1.48,13.3,1.4
Югорск,152.18,20.1955953050097,37422,2019,245.91,2.14,10.7,1.4
Алапаевск,25,35.5912542787003,37219,2019,1488.76,1.85,9.7,1.3
Нурлат,22.6,26.1658967060751,32345,2019,1431.19,1.93,7.2,0.8
Беслан,23.17,17.0431447918216,37196,2019,1605.35,1.37,14.2,1.7
Тосно,,16.8316683033262,36791,2019,,1.55,9.4,0.9
Поронайск,55,56.3700973794816,15388,2019,279.7818181818182,2.14,9.5,1.3
Сокол,30.43,20.5830831377888,37191,2017,1222.18,1.43,13.8,1.5
Шарыпово,30,18.5404753479942,37136,2018,1237.87,1.48,18.2,3
Урюпинск,39.32,40.9361724263934,37109,2019,943.7690742624618,1.35,13.9,1.5
Коряжма,50.11,44.7303968139967,37092,2017,1673.07,1.54,12.6,1.5
Саки,28.736,26.8067830683018,24727,2019,860.49,1.17,17.2,2.3
Партизанск,1288.6,109.02307865022,36992,2019,28.71,1.51,13.9,2
Реж,33,40.795204264988,36843,2019,1116.45,1.85,9.7,1.3
Ирбит,64.23,80.3530646252104,36668,2019,570.89,1.85,9.7,1.3
Фролово,60,58.8392439383601,36513,2019,608.55,1.35,13.9,1.5
Каменка,23.95,35.5109622256122,35929,2018,1500.17,1.33,13.5,1.4
Вязники,37,31.6671552257833,35865,2018,969.32,1.29,12.8,1.3
Протвино,26.69,26.6890621567244,35807,2019,1416,2.02,7.7,0.8
Светлоград,41,74.5400560282192,35745,2019,871.83,1.22,13.6,1.9
Миллерово,51,42.4631447415465,35540,2017,696,1.48,13.3,2
Вятские Поляны,28.34,29.1738537490124,32562,2018,1158,1.3,15.5,1.6
Дальнереченск,108.49,100.01620411345,25482,2019,235.94,1.51,13.9,2
Кинель,36.75,25.1357269437758,35321,2017,961.12,1.56,13.1,1.7
Лесозаводск,71,67.7916841776572,35310,2019,497.32394366197184,1.51,13.9,2
Алатырь,41.7,41.5518034260144,35298,2017,846.47,1.15,18.3,2.1
Хотьково,11,11.2533180128698,21236,2019,1930.55,2.02,7.7,0.8
Новокубанск,27.97,37.2207302895867,35173,2019,1257.53,1.64,10.9,1.5
Ефремов,21.83,22.157586664065,35168,2018,1610.99,1.54,9.7,0.9
Луга,13,28.5007080465059,35000,2019,2692.3076923076924,1.55,9.4,0.9
Коркино,109,23.7376650581853,34967,2017,320.79816513761466,1.48,13.3,1.4
Вичуга,30,30.8714290587789,34868,2017,1162.27,1.37,14.6,1.7
Зеленокумск,24,31.172608186691,34690,2019,1445.42,1.22,13.6,1.9
Азнакаево,15,22.0173364392203,34587,2019,2305.8,1.93,7.2,0.8
Дальнегорск,31,63.8321549202954,34454,2019,1111.4193548387098,1.51,13.9,2
Фурманов,,17.1617724875881,34309,2017,,1.37,14.6,1.7
Гулькевичи,20.84,18.3483361775539,34215,2019,1641.79,1.64,10.9,1.5
Гай,62.14,16.4320617774475,34205,2019,550.45,1.43,13.8,1.9
Валуйки,34,33.3564126224858,34193,2019,1005.68,1.76,7.4,0.8
Нижнеудинск,75,74.347167141329,33971,2019,452.95,1.36,18.1,2.3
Богородск,,19.2768448547295,33931,2019,,1.61,9.5,1.2
Менделеевск,30.65,14.3732112795316,22305,2019,727.73,1.93,7.2,0.8
Корсаков,26,32.8181179177525,33645,2019,1294.0384615384614,2.14,9.5,1.3
Балтийск,49.1,15.3629194061395,33551,2019,683.32,1.42,13.8,1.5
Истра,7,16.1715662633435,33535,2019,4791,2.02,7.7,0.8
Городец,124.2,12.0532397916088,30493,2017,245.91,1.61,9.5,1.2
Морозовск,26,36.0876562808315,25467,2017,979.5,1.48,13.3,2
Сухой Лог,30,25.9290073586588,33497,2019,1116.56,1.85,9.7,1.3
Тында,34,51.6992893878802,33061,2018,266.62,1.5,15.1,2.5
Чернушка,29.11,17.1800545041866,32952,2019,1131.98,1.5,14.9,2.4
Кулебаки,,19.9188196686141,32943,2017,,1.61,9.5,1.2
Слободской,49.6,13.2370466700358,32793,2018,661.15,1.3,15.5,1.6
Тейково,26.8,19.4460647439868,32791,2017,1223.54,1.37,14.6,1.7
Тайшет,75.72,17.576860928138,32754,2019,432.57,1.36,18.1,2.3
Острогожск,22,26.8379805720147,32601,2018,1481.86,1.61,8.9,1.1
Шатура,36,9.57856988882913,32384,2019,899.5555555555555,2.02,7.7,0.8
Трёхгорный,162.49,20.4275617954134,32355,2017,199.12,1.48,13.3,1.4
Сланцы,36,13.6192748050857,32337,2019,898.25,1.55,9.4,0.9
Добрянка,,30.1855313892141,32304,2019,,1.5,14.9,2.4
Приморско-Ахтарск,18.69,17.6824106594274,32180,2019,1721.78,1.64,10.9,1.5
Кондопога,11,24.644414973833,29735,2019,2703.181818181818,1.45,16.9,1.8
Касимов,31.6,20.3321300895261,29700,2019,939.87,1.4,12.7,1.5
Мирный,50.81,31.7561295286524,32175,2017,633.24,1.54,12.6,1.5
Богородицк,,20.1622809884806,31139,2018,,1.54,9.7,0.9
Мирный,15,34.9427012489068,35223,2018,2348.2,1.68,19.1,3.6
Нововоронеж,46.13,7.72247191544659,31503,2018,682.92,1.61,8.9,1.1
Углич,26.6,23.2086151720979,32146,2017,1208.5,1.47,10.5,1
Апрелевка,29,15.4750937105711,29147,2019,1005.0689655172414,2.02,7.7,0.8
Нерехта,,17.0479632444933,21403,2017,,1.51,12.7,1.1
Муравленко,,17.3198204664941,32132,2019,,3.05,6.2,0.8
Сердобск,,13.5827382796298,32087,2018,1129.03,1.33,13.5,1.4
Великий Устюг,17,29.4886851924179,31606,2017,1859.1764705882354,1.43,13.8,1.5
Кудрово,,4.49593379772753,31577,2019,,1.55,9.4,0.9
Маркс,16,10.1646753705484,31488,2018,1968,1.35,16.2,2.1
Ростов,32,31.8797710423516,30969,2018,967.78,1.47,10.5,1
Никольск,,8.74659378961969,8026,2017,,1.43,13.8,1.5
Дюртюли,,11.6307126620349,30912,2019,,1.54,12.1,1.9
Кудымкар,25.3,32.7378931692367,30904,2019,1221.5,1.5,14.9,2.4
Нарткала,9.45,10.0170132503245,30832,2019,3262.65,1.17,24.2,4.2
Зима,52.85,52.0062267622381,30818,2019,583.12,1.36,18.1,2.3
Кандалакша,6.65,21.7088887769277,30575,2019,4711,1.83,12.3,1.2
Тайга,,26.5613278621427,23168,2019,,1.4,15,1.7
Благодарный,24,21.7587922278072,30530,2019,1272.08,1.22,13.6,1.9
Сосногорск,24.9,24.8284433211983,27809,2017,1067.11,1.56,16.5,2.5
Усть-Джегута,,16.4758571599156,30369,2019,,1.04,24.5,3.6
Артёмовский,47,33.8557383666281,30366,2019,646.09,1.85,9.7,1.3
Кохма,12.6,12.6323454590438,30316,2017,2406.03,1.37,14.6,1.7
Луховицы,16.1,117.078430004889,30290,2019,1881.37,2.02,7.7,0.8
Дедовск,7,6.88806733101296,30061,2019,4294.428571428572,2.02,7.7,0.8
Можайск,17.8,11.1096576469013,30056,2019,1688.54,2.02,7.7,0.8
Котовск,17.3,30.8148076004474,29999,2018,1734.05,1.61,10.2,1.1
Алушта,6.983,9.4094265159057,29963,2019,4281.83,1.17,17.2,2.3
Борзя,184,30.1136297211516,28874,2017,156.92391304347825,1.32,21,3.4
Аша,52.4,34.5569807968484,29946,2017,571.49,1.48,13.3,1.4
Советский,,53.1994123201675,29624,2019,,2.14,10.7,1.4
Дагестанские Огни,9.27,11.1879055106656,29555,2019,3188.24,1.48,15.2,2.3
Шумерля,13.3,15.0346352885213,29553,2017,2222.03,1.15,18.3,2.1
Славгород,53.32,45.7347560734096,29371,2019,550.84,1.31,17.8,2.7
Майский,,16.949276636392,26945,2019,,1.17,24.2,4.2
Костомукша,15,18.3396046632212,29367,2019,1957.8,1.45,16.9,1.8
Алейск,43.87,44.3761292213298,29249,2019,666.72,1.31,17.8,2.7
Дивногорск,56.6,19.9506709124512,29195,2019,515.81,1.48,18.2,3
Обь,21.95,24.4347062558482,29194,2017,1330.02,1.55,16,2
Барабинск,69.48,21.1219620859601,29122,2017,419.1421991940126,1.55,16,2
Богданович,23,21.0057966453836,29108,2019,1265.5652173913043,1.85,9.7,1.3
Уварово,23,26.1631211527022,23987,2018,1042.91,1.61,10.2,1.1
Арск,,15.2573642581394,20523,2019,,1.93,7.2,0.8
Еманжелинск,129.85,33.2931707766202,29077,2017,223.93,1.48,13.3,1.4
Губкинский,,13.8291613522818,28564,2019,,3.05,6.2,0.8
Гагарин,14.46,15.2020575436958,29041,2018,2008.37,1.35,16.3,2.5
Ликино-Дулёво,1348.93,10.4542733567532,29036,2019,21.525208869251923,2.02,7.7,0.8
Петровск,,34.3724987993108,28893,2018,,1.35,16.2,2.1
Остров,,19.1225700721293,20482,2019,,1.32,17.5,2.2
Пущино,18.23,17.9982001376612,20797,2019,1140.81,2.02,7.7,0.8
Карталы,86.13,30.9088702483024,28577,2017,331.789155927087,1.48,13.3,1.4
Гусев,16.25,15.9371522184227,28307,2019,1727.8,1.42,13.8,1.5
Похвистнево,64.5,9.99383872271987,28223,2017,437.57,1.56,13.1,1.7
Тара,118.64,110.299872836633,28116,2017,2382.71,1.51,13.5,1.8
Старая Русса,18.54,22.2702528241839,28043,2019,1512.57,1.49,13.8,1.4
Знаменск,79,5.2838274080383,26934,2017,340.9367088607595,1.36,16,2.1
Верхний Уфалей,65,16.6393992807065,26884,2019,413.6,1.48,13.3,1.4
Заречный,27.61,27.626032509381,65156,2018,2359.87,1.33,13.5,1.4
Холмск,32,27.107902320421,27479,2019,950,2.14,9.5,1.3
Малоярославец,,19.0642483328616,27411,2019,1522.83,1.54,10.9,1.1
Заречный,299.27,13.6250742800245,27795,2019,92.88,1.85,9.7,1.3
Десногорск,,7.98300194986464,27771,2018,645.84,1.35,16.3,2.5
Удомля,,11.6504609683128,27641,2019,,1.47,12,1.1
Строитель,33,13.2155487144708,24038,2019,728.4242424242424,1.76,7.4,0.8
Топки,51.7,51.7518434973333,27639,2019,534.6,1.4,15,1.7
Кушва,50,46.328492861701,27624,2019,552.48,1.85,9.7,1.3
Карасук,35.76,17.0619345269173,27196,2017,760.51,1.55,16,2
Сорочинск,55.93,31.8308363250712,27164,2019,485.68,1.43,13.8,1.9
Торопец,,27.8082241702617,12048,2018,,1.47,12,1.1
Себеж,8,9.7224857794699,5339,2019,667.375,1.32,17.5,2.2
Соль-Илецк,185.3,29.2243089978831,26978,2019,145.59,1.43,13.8,1.9
Новоалександровск,21,22.8050692441489,26761,2019,1274.33,1.22,13.6,1.9
Семилуки,14,16.2000051853092,26732,2018,1909.43,1.61,8.9,1.1
Бахчисарай,29.285,13.0970643053705,26572,2019,907.3587160662455,1.17,17.2,2.3
Дятьково,,24.5545729298694,26483,2019,,1.44,13.2,1.8
Полесск,11,11.2543929272822,6954,2019,632.1818181818181,1.42,13.8,1.5
Октябрьск,21.8,33.8520208115504,26478,2017,1214.59,1.56,13.1,1.7
Камышлов,52,21.0442612660473,26301,2019,505.78846153846155,1.85,9.7,1.3
Карпинск,83,32.790840305488,26249,2019,316.25,1.85,9.7,1.3
Лабытнанги,22,41.6032595247582,26211,2019,1191.409090909091,3.05,6.2,0.8
Кировск,,25.185335036261,26206,2019,,1.83,12.3,1.2
Кировск,84.9,14.860003148013,26683,2019,314.2873969375736,1.55,9.4,0.9
Заводоуковск,20.96,43.234849953083,26195,2019,818.18,1.52,14.7,2.2
Курчалой,38.15,,26115,2019,684.53,1.21,20.5,3.3
Новопавловск,19,19.6289030790507,26106,2019,1374,1.22,13.6,1.9
Полысаево,49.295,21.6739011972539,26012,2019,527.73,1.4,15,1.7
Скопин,30.9,7.98582117225545,26005,2019,841.59,1.4,12.7,1.5
Татарск,80,44.2077166175504,23956,2017,299.45,1.55,16,2
Кимовск,,7.8678673883811,25951,2018,,1.54,9.7,0.9
Красноуральск,21.7,88.3545869954939,22725,2019,1047.2350230414747,1.85,9.7,1.3
Североуральск,80,30.4940602512731,25827,2019,322.8375,1.85,9.7,1.3
Балабаново,9.94,10.0602071144622,25775,2019,2593.06,1.54,10.9,1.1
Киреевск,10.71,10.476028218792,25741,2018,2403.454715219421,1.54,9.7,0.9
Отрадное,70.1,19.114583764588,25623,2019,365.52,1.55,9.4,0.9
Абаза,17,80.1617767601259,15335,2018,902.0588235294117,1.18,18.3,2.4
Шарья,25.3,20.5563168611151,23912,2017,945.1383399209486,1.51,12.7,1.1
Янаул,26,19.1624513946814,25361,2019,975.42,1.54,12.1,1.9
Лосино-Петровский,9.16,9.14049956495145,25317,2019,2763.8646288209607,2.02,7.7,0.8
Красноперекопск,22.4198,22.1089966409677,25187,2019,1123.43,1.17,17.2,2.3
Аткарск,10.54,11.1321893283687,25140,2018,2385.2,1.35,16.2,2.1
Семикаракорск,14,21.3533296310574,22118,2017,1579.857142857143,1.48,13.3,2
Озёры,12,11.7635233261426,25012,2019,2084.33,2.02,7.7,0.8
Буй,21.2,17.7132314868793,24011,2017,1132.5943396226417,1.51,12.7,1.1
Медногорск,91.33,102.668067170323,24896,2019,272.59,1.43,13.8,1.9
Зерноград,12.36,13.1456844406733,24886,2017,2013.43,1.48,13.3,2
Павловск,8.22,17.6385134890615,24858,2018,3024.09,1.61,8.9,1.1
Нарьян-Мар,45.13,46.2520217331091,24827,2019,550.1218701528916,2.88,10.7,1.7
Железноводск,93.13,9.79032065890896,24768,2019,265.95,1.22,13.6,1.9
Ленск,49,27.9752144672503,23479,2018,479.16326530612247,1.68,19.1,3.6
Тырныауз,61.8,7.17377872239712,20513,2019,331.93,1.17,24.2,4.2
Родники,17,16.0903766427408,24662,2017,1450.7058823529412,1.37,14.6,1.7
Семёнов,14,16.2697254395678,24536,2017,1752.5714285714287,1.61,9.5,1.2
Сасово,23.79,24.0122232778938,24523,2019,1030.81,1.4,12.7,1.5
Нефтекумск,20,14.5943639491982,24472,2019,1223.6,1.22,13.6,1.9
Бутурлиновка,37.72,36.9635127991591,24319,,644.72,1.61,8.9,1.1
Асино,90,48.1800373545718,24141,2019,268.23,1.45,15.7,2
Калач-на-Дону,18,16.8994533090192,23813,2019,1322.9444444444443,1.35,13.9,1.5
Котельнич,29.2,19.2454578020399,23682,2018,811.027397260274,1.3,15.5,1.6
Бавлы,18.2,12.6127215135812,22145,2019,1216.7582417582419,1.93,7.2,0.8
Северобайкальск,,107.714928598584,23673,2017,,1.31,18,2.8
Среднеуральск,83.8,17.9744920776383,23583,2019,281.42,1.85,9.7,1.3
Ипатово,16,19.3827947513816,23579,2019,1473.69,1.22,13.6,1.9
Сергач,20,19.9492965216031,20416,2017,1020.8,1.61,9.5,1.2
Давлеканово,,38.6056690386702,23499,2019,,1.54,12.1,1.9
Кувандык,42.06,30.0458192980561,23373,2019,555.71,1.43,13.8,1.9
Гусиноозёрск,,27.504510543105,23280,2017,,1.31,18,2.8
Зея,45,26.0310177946544,23270,2018,517.1111111111111,1.5,15.1,2.5
Оленегорск,38.8,38.629626247757,20697,2019,43.74,1.83,12.3,1.2
Колпашево,35,37.9429409423866,23209,2018,663.11,1.45,15.7,2
Исилькуль,39,35.6652972651735,23151,2017,593.62,1.51,13.5,1.8
Бобров,22,25.9497498669516,20460,2018,930,1.61,8.9,1.1
Железногорск-Илимский,102,23.3250866333237,23137,2019,226.83333333333334,1.36,18.1,2.3
Таштагол,79,80.3880933228939,23117,2019,292.62,1.4,15,1.7
Унеча,15,,23097,2019,1539.8,1.44,13.2,1.8
Фокино,24,24.5082853249308,12818,2019,534.08,1.44,13.2,1.8
Фокино,16,17.5994883289057,23077,2018,1442.3125,1.51,13.9,2
Красноармейск,11,19.6602808506964,22994,2018,2090.3636363636365,1.35,16.2,2.1
Оха,20.982098,15.380532133377,20391,2019,971.828460623909,2.14,9.5,1.3
Армянск,16.2,6.06009328812392,21552,2019,1330.3703703703704,1.17,17.2,2.3
Бородино,35.17,37.2175625680001,16061,2019,458.89,1.48,18.2,3
Красноармейск,,6.65399757790553,26463,2019,169.63,2.02,7.7,0.8
Буинск,7,15.4291180515773,20681,2019,2954.43,1.93,7.2,0.8
Электроугли,4.5,8.06383151354013,20670,2019,4981.78,2.02,7.7,0.8
Невьянск,39.13,16.0604092405499,22943,2019,592,1.85,9.7,1.3
Зарайск,20.5,21.781204855346,22887,2019,1116.44,2.02,7.7,0.8
Электрогорск,39.81,39.8220313114984,22842,2019,573.78,2.02,7.7,0.8
Калачинск,24,23.7887625897818,22781,2017,949.2083333333334,1.51,13.5,1.8
Вельск,26.5,,22776,2017,859.47,1.54,12.6,1.5
Онега,164,35.3104588030922,19381,2017,118.18,1.54,12.6,1.5
Шахунья,,,20183,2017,,1.61,9.5,1.2
Бодайбо,11,40.2461803638414,11931,2019,1384,1.36,18.1,2.3
Бронницы,22.16,8.23296457219389,22643,2019,1021.8,2.02,7.7,0.8
Лермонтов,31,7.8449130829117,22601,2019,729.0645161290323,1.22,13.6,1.9
Гурьевск,10,9.50010799335049,18317,2019,1831.7,1.42,13.8,1.5
Гурьевск,90,55.9043036883004,22569,2019,250.77,1.4,15,1.7
Коммунар,1353.25,12.1291604623193,22522,2019,1773.39,1.55,9.4,0.9
Никольское,10,9.83306133226114,22490,2019,2249,1.55,9.4,0.9
Старая Купавна,10.62,12.1467705703438,22476,2019,2116.38,2.02,7.7,0.8
Хадыженск,17,14.4687065020819,22315,2019,1312.6470588235295,1.64,10.9,1.5
Усть-Катав,27.45,15.8383855859389,22042,2019,802.99,1.48,13.3,1.4
Омутнинск,,18.9964453586242,22009,2018,,1.3,15.5,1.6
Вилючинск,341.24,3.13165611211211,21973,2018,64.39,1.59,16.5,2
Звенигород,48.1,47.9788687786188,21931,2019,455.95,2.02,7.7,0.8
Котово,18,19.1982338815054,21780,2019,1210,1.35,13.9,1.5
Светлый,26,27.1889716578707,21679,2019,833.8076923076923,1.42,13.8,1.5
Верещагино,,17.4427967970645,21648,2019,,1.5,14.9,2.4
Тарко-Сале,,43.1013536663802,21583,2019,,3.05,6.2,0.8
Ряжск,21,33.4886095662044,21189,2019,1009,1.4,12.7,1.5
Бежецк,17,15.5415353704378,21179,2018,1245.82,1.47,12,1.1
Тогучин,81,18.605113483234,21159,2017,261.22222222222223,1.55,16,2
Бологое,120,118.599104373707,21158,2018,176.31666666666666,1.47,12,1.1
Черноголовка,2.023,8.04942551691018,21059,2019,10409.79,2.02,7.7,0.8
Никольск,,18.7213516870319,20572,2018,,1.33,13.5,1.4
Карачаевск,11.84,7.29286987606684,21047,2019,1777.62,1.04,24.5,3.6
Сысерть,20,14.1771277489559,21029,2019,1051.45,1.85,9.7,1.3
Дудинка,10.5,11.0698308804996,21015,2018,2001.43,1.48,18.2,3
Вихоревка,15,22.0781544824167,20955,2019,1397,1.36,18.1,2.3
Нижний Ломов,,15.4829063269107,20943,2018,,1.33,13.5,1.4
Оса,105.7,9.79552025277636,20899,2019,197.71996215704826,1.5,14.9,2.4
Калтан,32.36,34.1647281628123,20610,2019,791,1.4,15,1.7
Куровское,9,8.37819245337057,20605,2019,2289.4444444444443,2.02,7.7,0.8
Алдан,33,34.5503552824279,20595,2018,627.2,1.68,19.1,3.6
Рошаль,34.99,35.0190076246941,20225,2019,578.0222920834524,2.02,7.7,0.8
Котельниково,40,15.2101461869429,20195,2019,504.875,1.35,13.9,1.5
Няндома,21,20.3774781718931,20143,2017,959.1904761904761,1.54,12.6,1.5
Козьмодемьянск,13.41,15.0849726250593,20134,2019,1501.42,1.16,21.5,3.5
Рыбное,15.36,11.1512572859296,20125,2019,1310.2213541666667,1.4,12.7,1.5
Кубинка,4,9.59750370289169,20104,2019,5026,2.02,7.7,0.8
Ковылкино,,13.5305837322702,20072,2017,,1.18,18.4,2.3
Катав-Ивановск,24.7,10.8232378762622,16088,2017,651.34,1.48,13.3,1.4
Алагир,26.76,13.2439667088671,20013,2019,747.87,1.37,14.2,1.7
Бакал,50,9.85885808696417,19590,2017,391.8,1.48,13.3,1.4
Кяхта,28,21.174655005459,20013,2017,714.75,1.31,18,2.8
Дрезна,2,2.64241861615291,20000,2019,10000,2.02,7.7,0.8
Пикалёво,38,38.0452628877231,19981,2019,525.82,1.55,9.4,0.9
Усмань,,11.7634773428139,19956,2018,1576.3,1.76,8.7,1
Боготол,62.81,68.9333665296415,19819,2019,325.38,1.48,18.2,3
Агрыз,8.6,10.7496713995693,19794,2019,2301.63,1.93,7.2,0.8
Мурино,13.36,13.0694909174774,19775,2017,1480.1646706586828,1.55,9.4,0.9
Черепаново,20,24.6640805981412,19612,2017,980.6,1.55,16,2
Ершов,21,21.4724010366234,19590,2018,932.8571428571429,1.35,16.2,2.1
Белоярский,,70.661771038722,19542,2019,,2.14,10.7,1.4
Нижняя Тура,42,15.4707389257183,19535,2019,465.1190476190476,1.85,9.7,1.3
Терек,12,9.94206185089414,19494,2019,1624.5,1.17,24.2,4.2
Губаха,58,21.2315121099954,19472,2019,335.7241379310345,1.5,14.9,2.4
Новый Оскол,23.63,22.4755206270165,18538,2019,784.51,1.76,7.4,0.8
Покров,19,20.7773852227187,17025,2018,896.05,1.29,12.8,1.3
Зверево,31.21,10.7614817066832,19456,2017,604.22,1.48,13.3,2
